sample_id,project_type,device_name,voltage_level,device_model,asset_id,device_type,problem_reason,event_time,problem_stage,supervision_stage,rule_level,problem_level,text,is_quality_issue,specialty,root_cause_analysis,supervision_opinion,resolved_time,actual_fix,rule_name,stage_name,stage_link,clause_no,checkpoint_no,checkpoint_text,source_unit,data_source,label
real_v1_000594,新建,,交流110kV,,,密度继电器,运行环境,2025-09-02,设备采购,设备采购,一般,一般,GIS取气口位置被相邻设备阻挡不利于后期检修维护,否,辅助设施,,调整取气口位置，使其便于后期的维护及检修,2025-09-05,调整取气口与相邻设备的位置，保留足够的作业空间,组合电器全过程技术监督实施细则,设备采购,设备采购,3.1,3.1.4,3.1.4 密度继电器充/取气口位置应考虑检修维护便捷，且接口型号规格应统一。,未知,pytest_processed_1_real|problem_category_rule_v1,采购与制造
real_v1_000595,新建,220kVGIS设备,交流220kV,,,组合电器,出厂试验,2025-08-28,设备安装,安装调试,一般,一般,220kVGIS设备SF6表计未提供检验合格报告,否,电气设备性能,,SF6表计应经检验合格，并提供试验报告,2025-09-28,调试单位已提供SF6表计检验合格报告,断路器全过程技术监督实施细则,设备安装,安装调试,6.2,6.2.1,6.2.1 密度继电器和压力表应经检验，并应有产品合格证明和检验报告。,未知,pytest_processed_1_real|problem_category_rule_v1,资料与标识
real_v1_000596,新建,110kVGIS设备,交流220kV,,,组合电器,出厂试验,2025-08-30,设备安装,安装调试,一般,一般,GIS气室SF6表计未提供检验合格报告,否,电气设备性能,,GIS气室SF6表计应检验合格，并提供相应报告,2025-09-28,施工方已补充提供GIS气室SF6表计校验报告,断路器全过程技术监督实施细则,设备安装,安装调试,6.2,6.2.1,6.2.1 密度继电器和压力表应经检验，并应有产品合格证明和检验报告。,未知,pytest_processed_1_real|problem_category_rule_v1,资料与标识
real_v1_000597,新建,#7监控,交流220kV,,,监控终端,设备调试,2025-09-16,设备调试,安装调试,一般,一般,装置传回图像有干扰，卡顿现象,否,通信,,装置外壳应可靠接地，排除信号干扰,2025-09-17,厂家外壳安装接地，图像显示正常,输电可视化装置全过程技术监督实施细则,设备调试,安装调试,7.1,7.1.1,7.1.1 装置正常运行，监测数据能够正常发出。,未知,pytest_processed_1_real|problem_category_rule_v1,调试与试验
real_v1_000598,新建,,交流110kV,,,开关柜,其他,2025-09-02,设备采购,设备采购,一般,一般,开关柜附属温控器等元件无第三方检测报告,否,电气设备性能,,按规定要求提供开关柜内的附属元件第三方检测报告,2025-09-05,重新提供开关柜内的附属温控器等元件的第三方检测报告,开关柜全过程技术监督实施细则,设备采购,设备采购,3.2,3.2.2,3.2.2 温控器（加热器）、继电器等二次元件应取得“3C”认证或通过与“3C”认证同等的性能试验，外壳绝缘材料阻燃等级应满足V-0级，并提供第三方检测报告。,未知,pytest_processed_1_real|problem_category_rule_v1,资料与标识
real_v1_000599,新建,,交流110kV,,,水泵控制终端,其他,2025-09-02,设备采购,设备采购,一般,一般,水泵控制采用变频启动的方式,否,电气设备性能,,将水泵启动控制改为非变频启动方式,2025-09-05,调整水泵启动方式，将水泵启动控制改为非变频启动方式,消防设备设施全过程技术监督实施细则,设备采购,设备采购,3.5,3.5.3,3.5.3 水泵控制柜、风机控制柜等消防电气控制装置不应采用变频启动方式。,未知,pytest_processed_1_real|problem_category_rule_v1,采购与制造
real_v1_000600,新建,10kV开关柜,交流110kV,,,开关柜,设备制造工艺,2025-09-15,设备制造,设备采购,较大,较大,监督人员出厂验收过程中10kV开关柜线路PT引线连接排与开关柜安全距离不足12.5㎝，不满足五通验收标准中开关柜内相与相、相与地间距离应达到125mm（12kV）的要求,否,电气设备性能,厂家生产工艺管控不严导致开关柜内线路PT引线连接排与开关柜安全距离不足,要求厂家重新整改安全距离，使柜内线路PT引线连接排与开关柜安全距离满足五通验收要求,2025-09-22,厂家重新整改安全距离，经验收，柜内线路PT引线连接排与开关柜安全距离满足五通验收要求,开关柜全过程技术监督实施细则,设备制造,设备采购,4.1,4.1.2,4.1.2 开关柜可触及隔室、不可触及隔室、活门和机构等关键部位在出厂时应设置明显的安全警示标识，并加以文字说明。柜内隔离活门、静触头盒固定板应采用金属材质并可靠接地，与带电部位满足空气绝缘净距离要求。,未知,pytest_processed_1_real|problem_category_rule_v1,资料与标识
real_v1_000601,新建,,交流110kV,,,消防类辅助设备,现场安装,2025-09-14,设备采购,设备采购,较大,较大,现场检查发现部分管道连接处防火涂料厚度较薄且涂抹不均匀，不满足监督标准3.3.5 细水雾管道、连接处、支架应采用耐火极限不小于2h的膨胀性防火涂料保护，且涂刷厚度不应小于2mm。,否,辅助设施,现场安装工艺不严导致部分管道连接处防火涂料厚度较薄且涂抹不均匀,要求现场施工队重新检查防火涂料涂抹不到位处并进行补涂，要求厚度达到2mm以上。,2025-09-22,现场施工队已整改防火涂料涂抹不到位处并进行补涂，经检查满足监督要求。,消防设备设施全过程技术监督实施细则,设备采购,设备采购,3.3,3.3.5,3.3.5 细水雾管道、连接处、支架应采用耐火极限不小于2h的膨胀性防火涂料保护，且涂刷厚度不应小于2mm。,未知,pytest_processed_1_real|problem_category_rule_v1,采购与制造
real_v1_000602,新建,接地网接地极钢管,交流500kV,,,接地网,设备制造工艺,2025-09-04,设备验收,设备采购,较大,较大,接地网DN50*6M垂直接地极钢管镀锌层局部厚度值为26-41μm，小于70μm，不符合标准要求。,是,材料,制造厂商对接地网镀锌层出厂质量把控不严，导致镀锌层厚度不足问题。,对不合格接地网进行更换并复测，合格后方可使用,2025-09-17,已对不合格接地极进行整批次更换，并复检合格,接地网全过程技术监督实施细则,设备验收,设备采购,4.1,4.1.2,4.1.2 镀层厚度应符合要求： （1）热浸镀锌层最小值70μm，最小平均值85μm； （2）锌覆钢锌层任意点最小厚度不得低于0.5mm； （3）单根或绞线单股铜覆钢铜层厚度，任意点最小值不得小于0.25mm。,未知,pytest_processed_1_real|problem_category_rule_v1,采购与制造
real_v1_000603,改扩建,,交流110kV,,,绝缘子,设备选型,2025-09-15,设备采购,设备采购,一般,一般,厂家未提供110kV桐琳线绝缘子单端或双端均压环选项,否,电气设备性能,,厂家应提供110kV桐琳线绝缘子单端或双端均压环选项,2025-09-18,厂家已提供110kV桐琳线绝缘子单端或双端均压环选项，目前明确采用双端均压环,绝缘子全过程技术监督实施细则,设备采购,设备采购,3.2,3.2.3,3.2.3 110kV及以下，一端或两端是否装均压环由买方选择。,未知,pytest_processed_1_real|problem_category_rule_v1,设计与选型
real_v1_000604,改扩建,,交流110kV,,,运行杆塔,设备选型,2025-09-15,设备采购,设备采购,一般,一般,厂家未提供角钢塔原材料出入库记录,否,电气设备性能,,厂家应提供角钢塔原材料出入库记录,2025-09-18,厂家已提供角钢塔原材料出入库记录,输电杆塔全过程技术监督实施细则,设备采购,设备采购,3.2,3.2.2,3.2.2 加工角钢铁塔的原材料质量应符合设计文件、现行有关标准和本标准要求，所有原材料应有质量证明书，投标人对所有的钢板、角钢、螺栓应按炉批号对进行复验。有原材料入库、出库管理记录，原材料的使用应具有可追溯性。,未知,pytest_processed_1_real|problem_category_rule_v1,资料与标识
real_v1_000605,改扩建,,交流110kV,,,运行杆塔,设备选型,2025-09-15,设备采购,设备采购,一般,一般,厂家矫正后的钢材表面存在明显损伤,否,电气设备性能,,厂家应提供矫正后无明显损伤及凹面的钢材,2025-09-18,厂家已提供矫正后无明显损伤及凹面的钢材,输电杆塔全过程技术监督实施细则,设备采购,设备采购,3.3,3.3.2,3.3.2 钢管塔、钢管杆的主柱、横担主材不应冷矫正，矫正后构件截面偏差应符合相应标准的规定，矫正后的钢材表面不应有明显的凹面和损伤，表面划痕深度不应大于0.5mm。,未知,pytest_processed_1_real|problem_category_rule_v1,设计与选型
real_v1_000606,新建,10kV高压开关柜,交流110kV,,,开关柜,设备制造工艺,2025-09-12,设备制造,设备采购,一般,一般,10kV开关柜内进出线套管未采取倒角处理。,否,电气设备性能,,对10kV开关柜内进出线套管进行倒角处理。,2025-09-16,已对10kV开关柜内进出线套管进行倒角处理。,开关柜全过程技术监督实施细则,设备制造,设备采购,4.3,4.3.1,4.3.1 高压开关柜内的进出线套管、机械活门、母排拐弯处等场强较为集中的部位，应采取倒角处理等措施。,未知,pytest_processed_1_real|problem_category_rule_v1,采购与制造
real_v1_000607,新建,110kV油浸有载变压器,交流110kV,,,主变压器,设备制造工艺,2025-09-12,设备制造,设备采购,较大,较大,主变本体至储油柜间主连管转角超过4处。,否,电气设备性能,材料审核不充分，未落实总装配要求。,更改主变本体至储油柜间的主连管。,2025-09-16,已更改主变本体至储油柜间的主连管。,变压器（油浸式并联电抗器）全过程技术监督实施细则,设备制造,设备采购,4.6,4.6.2,4.6.2 变压器本体至储油柜间主连管转角不应超过3处；330kV、750kV强油循环风冷变压器（电抗器）的冷却器与本体连接管路应采用硬连接方式，禁止装设波纹管。,未知,pytest_processed_1_real|problem_category_rule_v1,采购与制造
real_v1_000608,新建,110kV油浸有载变压器,交流110kV,,,主变压器,设备制造工艺,2025-09-12,设备制造,设备采购,较大,较大,主变分接开关位置不正确。,否,电气设备性能,材料审核不充分，未落实器身装配要求。,调整主变分接开关位置。,2025-09-16,已调整主变分接开关位置。,变压器（油浸式并联电抗器）全过程技术监督实施细则,设备制造,设备采购,4.5,4.5.3,4.5.3 分接开关位置正确，不受引线的牵拉力；分接开关特性测试满足产品设计要求。,未知,pytest_processed_1_real|problem_category_rule_v1,采购与制造
real_v1_000609,新建,110kV油浸有载变压器,交流110kV,,,主变压器,设备制造工艺,2025-09-12,设备制造,设备采购,较大,较大,气体继电器两端均未采用波纹管连接安装。,否,电气设备性能,材料审核不充分，总装配未落实到位。,将气体继电器至少一端用波纹管连接。,2025-09-16,已将气体继电器至少一端用波纹管连接。,变压器（油浸式并联电抗器）全过程技术监督实施细则,设备制造,设备采购,4.6,4.6.3,4.6.3 气体继电器在安装时，至少一端应采用波纹管进行连接。气体继电器接线盒电缆引出孔应封堵严密，出口电缆应设反水弯。,未知,pytest_processed_1_real|problem_category_rule_v1,采购与制造
real_v1_000610,新建,110kV油浸有载变压器,交流110kV,,,主变压器,设备制造工艺,2025-09-12,设备制造,设备采购,一般,一般,有载分接开关抽真空前本体与开关油室未接通。,否,电气设备性能,,用连通管接通本体与开关油室。,2025-09-16,已用连通管接通本体与开关油室。,变压器（油浸式并联电抗器）全过程技术监督实施细则,设备制造,设备采购,4.6,4.6.1,4.6.1 采用有载分接开关的变压器油箱应同时按要求抽真空，但应注意抽真空前应用连通管接通本体与开关油室。真空注油要求注入油温应高于器身温度，注油速度不宜大于100L/min。热油循环时要维持一定的真空度；油箱底部出油，箱顶进油；滤油机出口温度宜在 60-80℃间，时间＞48h。,未知,pytest_processed_1_real|problem_category_rule_v1,采购与制造
