sample_id,text,label,device_type,specialty,supervision_stage,event_time,source_unit,data_source
synthetic_v2_记录台账不规范_0061,一次设备专业断路器在试验检测环节中，试验检测形成的试验报告存在漏填漏签问题。,记录台账不规范,断路器,一次设备,试验检测,2024-01-22,运维二班,synthetic_v2
synthetic_v2_标准执行不到位_0047,二次设备专业二次回路在现场作业环节中，二次回路核容试验虽已完成，但抽检比例仍沿用旧版要求。,标准执行不到位,二次回路,二次设备,,2024-02-13,变电运维站,synthetic_v2
synthetic_v2_试验检测缺失_0054,专项监督中发现，开关柜预防性试验仅覆盖部分关键试验结果，其余项目未见补测。,试验检测缺失,,配电,到货验收,2025-10-02,继保班,synthetic_v2
synthetic_v2_记录台账不规范_0241,班组自查反映，继电保护装置巡检台账缺少复验结论，无法支撑后续追溯。,记录台账不规范,继电保护装置,二次设备,,2024-12-25,设备管理部,synthetic_v2
synthetic_v2_记录台账不规范_0079,一次设备专业主变压器在试验检测环节中，主变压器试验报告缺少签字页，无法支撑后续追溯。,记录台账不规范,主变压器,一次设备,试验检测,2024-03-26,继保班,synthetic_v2
synthetic_v2_记录台账不规范_0018,继电保护装置交接试验相关资料表面齐全，实际情况是：继电保护装置原始记录仅保留结论，未附对应检查明细。,记录台账不规范,继电保护装置,二次设备,,2025-05-18,检修中心,synthetic_v2
synthetic_v2_记录台账不规范_0134,继电保护装置核容试验相关资料表面齐全，实际情况是：继电保护装置异常处置单缺少复验结论，无法支撑后续追溯。,记录台账不规范,继电保护装置,二次设备,定期检验,2024-12-03,试验班,synthetic_v2
synthetic_v2_试验检测缺失_0213,输电运检室反馈，直流系统局放检测虽已立项，但关键项目实际未实施；同时相关台账已补录但未形成有效闭环。,试验检测缺失,直流系统,二次设备,运维监督,2024-09-11,输电运检室,synthetic_v2
synthetic_v2_验收把关不严_0167,输电专业电缆线路在隐患排查环节中，电缆线路工程验收未覆盖关键见证点仍予放行。,验收把关不严,电缆线路,输电,隐患排查,2025-02-17,营销运维班,synthetic_v2
synthetic_v2_标准执行不到位_0187,输电专业架空线路在缺陷管理环节中，架空线路并非未做工作，而是执行口径与现行标准不一致。,标准执行不到位,架空线路,输电,缺陷管理,2025-01-21,输电运检室,synthetic_v2
synthetic_v2_标准执行不到位_0258,复核时发现，现场人员表示后续计划补测，但GIS设备局放检测虽已完成，但双签要求仍沿用旧版要求。,标准执行不到位,GIS设备,一次设备,设备检修,2025-11-18,运检一班,synthetic_v2
synthetic_v2_试验检测缺失_0140,变电运维站反馈，检修验收后电缆线路仍未补做核容试验；同时验收资料已提交但未说明复核依据。,试验检测缺失,电缆线路,输电,检修验收,2025-11-28,变电运维站,synthetic_v2
synthetic_v2_试验检测缺失_0214,现场抽查发现，验收资料已提交但未说明复核依据，但运维监督后直流系统仍未补做联调联试。,试验检测缺失,直流系统,二次设备,运维监督,2024-10-16,设备检修部,synthetic_v2
synthetic_v2_验收把关不严_0183,监督检查显示，验收资料已提交但未说明复核依据，但接地网相关资料虽已提交，但验收把关流于形式。,验收把关不严,接地网,土建,整改复验,2024-04-08,设备管理部,synthetic_v2
synthetic_v2_标准执行不到位_0228,复核时发现，班组口头说明此前一直按旧版要求执行，但防误闭锁装置抽检比例落实不到位，班组未完成新标准切换。,标准执行不到位,,,改造验收,2024-07-23,检修中心,synthetic_v2
synthetic_v2_标准执行不到位_0094,营销专业电能表在抽检监督环节中，抽检监督环节已安排检查，但现场仍以经验替代标准条款。,标准执行不到位,,营销,抽检监督,2025-08-01,试验班,synthetic_v2
synthetic_v2_验收把关不严_0009,监督检查显示，检修验收结束后未组织专项复验即完成验收签认。,验收把关不严,电缆线路,输电,,2024-09-18,设备检修部,synthetic_v2
synthetic_v2_标准执行不到位_0226,配电工程部反馈，防误闭锁装置相关工作已开展，但执行周期未按现行标准执行；同时班组口头说明此前一直按旧版要求执行。,标准执行不到位,防误闭锁装置,二次设备,联调联试,2024-01-22,配电工程部,synthetic_v2
synthetic_v2_标准执行不到位_0200,防误闭锁装置局放检测相关资料表面齐全，实际情况是：防误闭锁装置局放检测虽已完成，但抽检比例仍沿用旧版要求。,标准执行不到位,防误闭锁装置,二次设备,联调联试,2025-10-21,输电运检室,synthetic_v2
synthetic_v2_标准执行不到位_0215,配电自动化终端功能校验相关资料表面齐全，实际情况是：配电自动化终端功能校验虽已完成，但抽检比例仍沿用旧版要求。,标准执行不到位,,配电,到货验收,2024-03-13,营销运维班,synthetic_v2
synthetic_v2_试验检测缺失_0112,电能表交接试验相关资料表面齐全，实际情况是：电能表交接试验虽已立项，但关键项目实际未实施。,试验检测缺失,电能表,营销,轮换验收,2025-07-02,基建项目部,synthetic_v2
synthetic_v2_记录台账不规范_0133,班组自查反映，二次回路试验报告与现场时间不一致，且未签字确认。,记录台账不规范,二次回路,,,2025-03-22,营销运维班,synthetic_v2
synthetic_v2_记录台账不规范_0195,设备管理部反馈，日常巡检形成的操作记录存在漏填漏签问题；同时报告中已写明整改计划但未说明完成时间。,记录台账不规范,架空线路,输电,日常巡检,2025-03-04,设备管理部,synthetic_v2
synthetic_v2_试验检测缺失_0234,复核时发现，电能表预防性试验虽已立项，但关键项目实际未实施。,试验检测缺失,电能表,营销,,2024-08-18,变电运维站,synthetic_v2
synthetic_v2_标准执行不到位_0191,电能表预防性试验相关资料表面齐全，实际情况是：电能表判定口径落实不到位，班组未完成新标准切换。,标准执行不到位,电能表,,计划管理,2025-05-26,基建项目部,synthetic_v2
synthetic_v2_验收把关不严_0036,二次回路预防性试验相关资料表面齐全，实际情况是：运行维护结束后未组织专项复验即完成验收签认。,验收把关不严,二次回路,二次设备,运行维护,2025-10-16,设备检修部,synthetic_v2
synthetic_v2_试验检测缺失_0261,班组自查反映，报告中已写明整改计划但未说明完成时间，但断路器预防性试验虽已立项，但关键项目实际未实施。,试验检测缺失,断路器,一次设备,,2024-08-21,运检一班,synthetic_v2
synthetic_v2_记录台账不规范_0165,一次设备专业GIS设备在交接验收环节中，交接验收形成的操作记录存在漏填漏签问题。,记录台账不规范,,一次设备,交接验收,2024-06-04,变电运维站,synthetic_v2
synthetic_v2_试验检测缺失_0071,设备检修部反馈，交接验收后开关柜仍未补做预防性试验；同时验收资料已提交但未说明复核依据。,试验检测缺失,开关柜,配电,交接验收,2024-11-05,设备检修部,synthetic_v2
synthetic_v2_记录台账不规范_0149,变电运维站反馈，运行操作形成的异常处置单存在漏填漏签问题；同时现场人员表示后续计划补测。,记录台账不规范,继电保护装置,二次设备,运行操作,2025-07-11,变电运维站,synthetic_v2
synthetic_v2_试验检测缺失_0121,架空线路局放检测相关资料表面齐全，实际情况是：架空线路局放检测执行到一半即结束，关键工况未覆盖。,试验检测缺失,架空线路,输电,缺陷管理,2025-01-10,设备管理部,synthetic_v2
synthetic_v2_验收把关不严_0061,复核时发现，直流系统相关资料虽已提交，但验收把关流于形式。,验收把关不严,,二次设备,,2025-03-01,运检一班,synthetic_v2
synthetic_v2_试验检测缺失_0069,设备管理部反馈，断路器功能校验仅覆盖部分关键风险点，其余项目未见补测；同时现场人员表示后续计划补测。,试验检测缺失,断路器,一次设备,试验检测,2025-02-25,设备管理部,synthetic_v2
synthetic_v2_标准执行不到位_0043,专项监督中发现，继电保护装置相关工作已开展，但见证点要求未按现行标准执行。,标准执行不到位,,二次设备,定期检验,2025-04-11,变电运维站,synthetic_v2
synthetic_v2_标准执行不到位_0078,复核时发现，现场人员表示后续计划补测，但直流系统相关工作已开展，但抽检比例未按现行标准执行。,标准执行不到位,直流系统,,日常巡检,2024-05-20,设备检修部,synthetic_v2
synthetic_v2_试验检测缺失_0299,断路器联调联试相关资料表面齐全，实际情况是：缺陷处理后断路器仍未补做联调联试。,试验检测缺失,断路器,一次设备,缺陷处理,2025-01-08,基建项目部,synthetic_v2
synthetic_v2_记录台账不规范_0138,二次设备专业二次回路在技改验收环节中，二次回路功能校验已实施，但试验报告关键信息缺失。,记录台账不规范,二次回路,二次设备,技改验收,2025-09-27,设备检修部,synthetic_v2
synthetic_v2_标准执行不到位_0037,输电专业电缆线路在试验检测环节中，电缆线路相关工作已开展，但双签要求未按现行标准执行。,标准执行不到位,电缆线路,输电,试验检测,2025-02-10,运检一班,synthetic_v2
synthetic_v2_标准执行不到位_0090,检修中心反馈，架空线路相关工作已开展，但见证点要求未按现行标准执行；同时班组口头说明此前一直按旧版要求执行。,标准执行不到位,架空线路,输电,,2025-09-21,检修中心,synthetic_v2
synthetic_v2_标准执行不到位_0219,班组自查反映，防误闭锁装置并非未做工作，而是执行口径与现行标准不一致。,标准执行不到位,防误闭锁装置,二次设备,联调联试,2025-08-05,营销运维班,synthetic_v2
synthetic_v2_记录台账不规范_0148,监督检查显示，验收资料已提交但未说明复核依据，但电能表验收问题清单缺少责任人，无法支撑后续追溯。,记录台账不规范,电能表,营销,计划管理,2024-05-25,变电运维站,synthetic_v2
synthetic_v2_验收把关不严_0119,专项监督中发现，架空线路相关资料虽已提交，但验收把关流于形式。,验收把关不严,架空线路,,日常巡检,2024-10-06,设备管理部,synthetic_v2
synthetic_v2_验收把关不严_0084,二次设备专业直流系统在运维监督环节中，直流系统工程验收仅抽查部分图纸一致性便办理验收。,验收把关不严,直流系统,二次设备,运维监督,2025-11-19,营销运维班,synthetic_v2
synthetic_v2_记录台账不规范_0027,开关柜核容试验相关资料表面齐全，实际情况是：开关柜原始记录缺少时间戳，无法支撑后续追溯。,记录台账不规范,开关柜,配电,到货验收,2025-03-21,运维二班,synthetic_v2
